realdata_balanced_report_date=2026-03-03
git_commit_sha=f0e577e8d0fb20da3870b300e3adefbb3955eb4d
input_jsonl=data/realdata/halueval_spans_train.jsonl
n0_requested=100
n1_requested=100
n0_selected=100
n1_selected=100
label_count_0=100
label_count_1=100
label_count_null=0
unitization_id=sentence_split_v2_min4
unit_count_min=4
unit_count_max=10
unit_count_mean=4.28
vec8_postproc_id_E1=gaussian_proj_d8_seed7_v1
vec8_postproc_matrix_hash_sha256_E1=cad29157b616784f3d4a8439f443e04bd5a7773c17201e7e03862584e9e50dd7
gate3_n_samples_valid_E1=200
gate3_n_samples_missing_E1=0
gate2_h1b_mean_E1=9.46930692411912966e-1
gate2_h1b_p90_E1=1.33859152221636912e0
gate2_h3_total_mean_E1=7.72092164786107593e-2
artifact_path_e1_gate2=runs\realdata_E1_gate2
artifact_path_e1_gate3=runs\realdata_E1_gate3
label_count_report_path=attestations\realdata_ab\2026-03-03_halueval_label_counts.txt

===== Gate3 Missing Reasons (E1) =====
(none)

===== Label-wise Effect Stats (E1 Gate2 samples.csv) =====
{"metrics": {"h1b_closure_error": {"cliffs_delta_label1_vs_label0": -0.0098, "median_label0": 0.9289509723557718, "median_label1": 0.9851922211905242, "n0": 100, "n1": 100, "p_two_sided": 0.905668039847628, "u_stat_min": 4951.0, "z": -0.11850436102561607}, "h3_ratio_total_product": {"cliffs_delta_label1_vs_label0": -0.1352, "median_label0": 0.05903627783993837, "median_label1": 0.038499212287856535, "n0": 100, "n1": 100, "p_two_sided": 0.09883883458997665, "u_stat_min": 4324.0, "z": -1.6505091932536835}}, "source": "runs/realdata_E1_gate2/samples.csv"}

===== Gate2 E1 summary.csv =====
spec_version,method_id,composition_id,dataset_revision_id,code_git_commit,build_target_triple,rustc_version,n_samples_total,n_samples_h1b_present,n_samples_h2_present,n_samples_h3_total_present,h1b_mean,h1b_p90,h1b_max,h2_mean,h2_p90,h2_max,h3_total_mean,h3_total_p90,h3_total_max,h3_loop_mean,h3_loop_p90,h3_loop_max
v4.1.0-ssot.3,rotor_holonomy_telemetry_v1,strict_left_fold_time_reversed_normalize_once_v1,halueval-spans_train_main,unknown,unknown,unknown,200,200,200,200,9.46930692411912966e-1,1.33859152221636912e0,1.41349838653333260e0,8.98369326852277661e-1,1.23771273483094646e0,1.38038726832393910e0,7.72092164786107593e-2,1.91357813618015460e-1,5.35753275644787252e-1,6.19972453047960223e-33,1.21425317675844169e-32,2.30465789934700345e-32

===== Gate3 E1 summary.csv =====
run_id,n_samples_total,n_samples_valid,n_samples_missing,kappa_count_total,tau_count_total,kappa_global_mean,kappa_global_p90,kappa_global_max,tau_global_mean,tau_global_p90,tau_global_max
realdata_E1_proj,200,200,0,456,456,9.26350383766751939e-1,1.16507025660114794e0,1.36403205671495309e0,1.71860960612627529e-33,3.33564993312538842e-33,8.85096112164921724e-33

===== Gate2 E1 samples.csv =====
sample_id,n_ans_units,sample_label,answer_length,h1b_closure_error,h2_loop_max,h2_loop_mean,h2_loop_p90,h3_ratio_total_product,h3_ratio_triangle_loop_max,h3_ratio_triangle_loop_mean,h3_ratio_triangle_loop_p90,missing_even_rotor_steps,loops_considered,loops_used
11,1,4,4,3,3,0,2,2,1.03884835313693769e0,1.02785660091816577e0,1.09917522187720218e-2,1.01069385769274933e0,3.72120442636454235e-33,2.51373773122584251e-33,1.20746669513869966e-33,3.72120442636454235e-33,
12,1,4,4,3,3,0,2,2,1.02275740773183088e0,8.40225036912440104e-1,1.82532370819390777e-1,1.21724224201904185e0,1.33198626070832609e-33,1.29404892540996410e-33,3.79373352983618998e-35,1.33198626070832609e-33,
13,1,4,4,3,3,0,2,2,1.14220366551071129e0,8.93482319606998088e-1,2.48721345903713142e-1,1.27837299121163839e0,1.29846281486180615e-33,7.81009099603881634e-34,5.17453715257924515e-34,1.29846281486180615e-33,
14,1,5,5,4,4,0,3,3,1.08452149164635525e0,9.61585970008940527e-1,1.63092915129612465e-1,1.12784662575336014e0,1.13656197792305283e-33,7.97667164899885505e-34,2.75433115023005618e-34,1.13656197792305283e-33,
15,1,4,4,3,3,0,2,2,7.84526963940720634e-1,5.67195791986228715e-1,2.17331171954491975e-1,1.38316781440396985e0,5.18807737813278536e-34,2.79731426392470228e-34,2.39076311420808308e-34,5.18807737813278536e-34,
16,1,9,9,8,8,0,7,7,1.37964056119663536e0,1.13030586658706578e0,1.67241149138779410e-1,1.22059046314820097e0,1.22621268926034589e-32,5.40370109148754825e-33,4.16986918296201068e-33,1.22621268926034589e-32,
17,1,4,4,3,3,0,2,2,1.17435944498402045e0,1.17234791835895891e0,2.01152662506154378e-3,1.00171581029279877e0,2.28561082825870773e-33,1.59255873630357669e-33,6.93052091955131207e-34,2.28561082825870773e-33,
18,1,4,4,3,3,0,2,2,8.78499181614231350e-1,8.16010889615790935e-1,6.24882919984404706e-2,1.07657776727448118e0,1.17639948147242016e-33,8.78624721890056813e-34,2.97774759582363301e-34,1.17639948147242016e-33,
19,1,4,4,3,3,0,2,2,9.53623260816070073e-1,8.05047911367007929e-1,1.48575349449062144e-1,1.18455466730765679e0,1.05044261003186015e-33,1.02794299526414158e-33,2.24996147677186535e-35,1.05044261003186015e-33,
20,1,5,5,4,4,0,3,3,1.00627549839291297e0,8.75535547418353932e-1,1.08772011143827951e-1,1.14932569141260466e0,1.64479651139266910e-33,7.82300077091122767e-34,6.17603124049820906e-34,1.64479651139266910e-33,
21,1,6,6,5,5,0,4,4,9.72383713321506526e-1,9.14422241022610938e-1,3.65289119595967882e-2,1.06338589515722681e0,1.75155266123455332e-33,1.02400346987080232e-33,5.00291161028115013e-34,1.75155266123455332e-33,
22,1,4,4,3,3,0,2,2,1.22405654918035478e0,1.12858903460253179e0,9.54675145778229872e-2,1.08459014898319017e0,5.14424748119219075e-33,3.33564993312538842e-33,1.80859754806680233e-33,5.14424748119219075e-33,
23,0,4,4,3,3,0,2,2,6.58868954911746574e-1,6.44304391675985855e-1,1.45645632357607746e-2,1.02260509694474511e0,2.51997336141497106e-34,1.89377741882736091e-34,6.26195942587610148e-35,2.51997336141497106e-34,
24,1,4,4,3,3,0,2,2,1.06291822005220249e0,9.06249543339983976e-1,1.56668676712218458e-1,1.17287586831196178e0,2.34514869877289707e-33,1.70314189798924623e-33,6.42006800783651005e-34,2.34514869877289707e-33,
25,1,4,4,3,3,0,2,2,1.19422927210012819e0,1.07872077636691088e0,1.15508495733217420e-1,1.10707914250270156e0,2.09123714354948001e-33,1.67045406332226495e-33,4.20783080227214980e-34,2.09123714354948001e-33,
26,1,4,4,3,3,0,2,2,1.23996390951642721e0,1.03923842729748150e0,2.00725482218945595e-1,1.19314670911556675e0,3.89689968951019486e-33,3.02662207953693002e-33,8.70277609973264846e-34,3.89689968951019486e-33,
27,0,4,4,3,3,0,2,2,7.28194819819417249e-1,6.29180622524735278e-1,9.90141972946819715e-2,1.15737006791048991e0,6.76550676745730379e-34,3.88659964984985531e-34,2.87890711760744891e-34,6.76550676745730379e-34,
28,1,4,4,3,3,0,2,2,1.39621267283061590e0,1.08990705742327831e0,3.06305615407337695e-1,1.28103828975242617e0,4.34711329119116171e-33,3.28119668704260606e-33,1.06591660414855549e-33,4.34711329119116171e-33,
29,1,4,4,3,3,0,2,2,7.95583366701046124e-1,6.02281092039040122e-1,1.93302274662006029e-1,1.32095026262168647e0,3.85235947387357203e-34,2.68181788310556551e-34,1.17054159076800674e-34,3.85235947387357203e-34,
30,1,4,4,3,3,0,2,2,7.89204505283566560e-1,6.95158371770356664e-1,9.40461335132099507e-2,1.13528734937580200e0,1.34114846718084624e-34,1.18151502137857089e-34,1.59633445802275457e-35,1.34114846718084624e-34,
31,1,4,4,3,3,0,2,2,1.10369848232036749e0,9.70010836326606563e-1,1.33687645993760928e-1,1.13782077579672292e0,2.04543143477579887e-33,1.33688715379629516e-33,7.08544280979503706e-34,2.04543143477579887e-33,
32,1,4,4,3,3,0,2,2,9.97081629968552430e-1,9.08040006689772916e-1,8.90416232787794582e-2,1.09805914125235238e0,5.25587034139661105e-34,4.60658236330007423e-34,6.49287978096536825e-35,5.25587034139661105e-34,
33,1,4,4,3,3,0,2,2,7.10964924463327930e-1,6.75040069101855655e-1,3.59248553614723298e-2,1.05321884878518479e0,7.97281247497124294e-34,5.44458585751655279e-34,2.52822661745469058e-34,7.97281247497124294e-34,
34,0,4,4,3,3,0,2,2,7.54608393474663020e-1,7.45451479509315451e-1,9.15691396534756841e-3,1.01228371559658714e0,3.31926984703978674e-33,2.32768158740364611e-33,9.91588259636140798e-34,3.31926984703978674e-33,
35,1,4,4,3,3,0,2,2,8.95828361544564467e-1,7.84219042319998283e-1,1.11609319224566184e-1,1.14231906291689400e0,1.02052702209698115e-33,6.36481221971154560e-34,3.84045800125826637e-34,1.02052702209698115e-33,
36,1,4,4,3,3,0,2,2,6.97337472160718952e-1,5.56565743805976565e-1,1.40771728354742415e-1,1.25292920004759867e0,1.85845335440767059e-34,1.19993192287319922e-34,6.58521431534471268e-35,1.85845335440767059e-34,
37,1,4,4,3,3,0,2,2,1.09896308762075101e0,9.55119736865969626e-1,1.43843350754781385e-1,1.15060242732159845e0,2.45578990049213709e-33,1.57889033135628098e-33,8.76899569135856106e-34,2.45578990049213709e-33,
38,1,5,5,4,4,0,3,3,1.13833137855888733e0,1.08135547270667320e0,5.01580657689300047e-2,1.05268933971324086e0,2.58569828114081640e-33,2.07408070688063426e-33,3.62571847129904322e-34,2.58569828114081640e-33,
39,1,5,5,4,4,0,3,3,9.62911196457067353e-1,8.77511448337113364e-1,1.20298158070897721e-1,1.09732038058510439e0,3.41491688363031922e-33,1.99189802192171519e-33,1.19176939493539977e-33,3.41491688363031922e-33,
40,1,4,4,3,3,0,2,2,1.40696161601041747e0,1.16576855304607108e0,2.41193062964346450e-1,1.20689618220883199e0,2.73964992936763050e-33,2.06113247063279974e-33,6.78517458734830837e-34,2.73964992936763050e-33,
41,1,4,4,3,3,0,2,2,1.11877338888539501e0,9.22366774712944593e-1,1.96406614172450422e-1,1.21293765078818594e0,3.23906955238246472e-33,2.17174143558176283e-33,1.06732811680070189e-33,3.23906955238246472e-33,
42,1,4,4,3,3,0,2,2,9.06308245057464212e-1,8.00955883834083782e-1,1.05352361223380486e-1,1.13153328834925437e0,7.24423235195945670e-34,5.78157644025704193e-34,1.46265591170241477e-34,7.24423235195945670e-34,
43,1,4,4,3,3,0,2,2,1.13262115898204496e0,1.07007088614069668e0,6.25502728413481757e-2,1.05845432639228343e0,1.50270789705305583e-33,1.37553933659675061e-33,1.27168560456305310e-34,1.50270789705305583e-33,
44,1,4,4,3,3,0,2,2,1.02391777577399612e0,9.89745457092991332e-1,3.41723186810047874e-2,1.03452637083212617e0,1.30178946387463374e-33,8.47296701154407807e-34,4.54492762720225929e-34,1.30178946387463374e-33,
45,0,7,7,6,6,0,5,5,1.04269230919993516e0,9.15556099274854596e-1,1.02074141858825254e-1,1.13886228274354351e0,1.54524022140168325e-33,1.03071592416178566e-33,3.12082273913345009e-34,1.54524022140168325e-33,
46,0,4,4,3,3,0,2,2,1.20649869978238011e0,9.98794848697515114e-1,2.07703851084865054e-1,1.20795446768245007e0,8.32833706795760090e-34,7.81757679431658825e-34,5.10760273641013503e-35,8.32833706795760090e-34,
47,0,4,4,3,3,0,2,2,1.41150118449840822e0,1.36403205671495309e0,4.74691277834552450e-2,1.03480059544771752e0,8.78851592299765617e-33,7.05963262727082321e-33,1.72888329572683227e-33,8.78851592299765617e-33,
48,1,4,4,3,3,0,2,2,9.90132496850844368e-1,7.36763751979609860e-1,2.53368744871234508e-1,1.34389415085969999e0,2.16018008685979296e-33,1.58320456431771208e-33,5.76975522542081057e-34,2.16018008685979296e-33,
49,1,4,4,3,3,0,2,2,8.66727442525438097e-1,7.94056899902364277e-1,7.26705426230738194e-2,1.09151805447696404e0,1.58446586037529161e-33,1.08336524698698663e-33,5.01100613388305065e-34,1.58446586037529161e-33,
50,0,4,4,3,3,0,2,2,1.27831504025178178e0,1.11032491600889527e0,1.67990124242886396e-1,1.15129816670847429e0,1.20881686060321462e-33,1.09876891618915488e-33,1.10047944414059653e-34,1.20881686060321462e-33,
51,0,4,4,3,3,0,2,2,1.21256004652045979e0,1.15322948495996624e0,5.93305615604935443e-2,1.05144731585019535e0,5.09631167695186960e-33,4.57988027443717619e-33,5.16431402514693072e-34,5.09631167695186960e-33,
52,1,4,4,3,3,0,2,2,9.70381543150836023e-1,7.63029362180367654e-1,2.07352180970468425e-1,1.27174862626250240e0,8.59472980179284693e-34,7.77138646700555015e-34,8.23343334787297206e-35,8.59472980179284693e-34,
53,1,4,4,3,3,0,2,2,1.13462198011525395e0,1.10887999128182724e0,2.57419888334267100e-2,1.02321440465678326e0,2.92502465380833768e-33,2.43754374860897721e-33,4.87480905199360304e-34,2.92502465380833768e-33,
54,1,6,6,5,5,0,4,4,1.24748874383192110e0,9.07027122381304118e-1,2.12600669511498863e-1,1.37535991267468471e0,3.43465233175467290e-33,1.72352738932385661e-33,1.52521545657013264e-33,3.43465233175467290e-33,
55,1,4,4,3,3,0,2,2,9.62896886376144345e-1,9.23331389792060531e-1,3.95654965840837591e-2,1.04285080851956535e0,1.55755822670395068e-32,8.85096112164921724e-33,6.72462114539028959e-33,1.55755822670395068e-32,
56,0,4,4,3,3,0,2,2,1.35505008271897709e0,1.17724702999958564e0,1.77803052719391452e-1,1.15103291678676323e0,3.82373526807608621e-33,2.74049410420719118e-33,1.08324116386889520e-33,3.82373526807608621e-33,
57,1,4,4,3,3,0,2,2,9.10662105223282281e-1,8.69066052058368177e-1,4.15960531649141041e-2,1.04786293638601413e0,1.19037170119988157e-33,9.08115992524516938e-34,2.82255708675364633e-34,1.19037170119988157e-33,
58,1,4,4,3,3,0,2,2,8.26690860394498572e-1,7.54810557682919603e-1,7.18803027115789694e-2,1.09522959367743034e0,1.65745878960293327e-33,1.09596756621435186e-33,5.61491223388581494e-34,1.65745878960293327e-33,
59,0,7,7,6,6,0,5,5,1.15241843887338158e0,8.80453039632187795e-1,2.10467660639596738e-1,1.30889256666637022e0,2.90187237421392910e-33,1.58645912381634612e-33,6.87731062920839656e-34,2.90187237421392910e-33,
60,1,6,6,5,5,0,4,4,1.30549272864794763e0,9.83224020789104314e-1,2.04361464180925073e-1,1.32776732570081091e0,4.82074218932753022e-33,1.51555505200009633e-33,1.91481686602900604e-33,4.82074218932753022e-33,
61,1,4,4,3,3,0,2,2,1.20002060534918265e0,1.08619329242010898e0,1.13827312929073665e-1,1.10479471169947940e0,1.81616522064332804e-33,1.57909592807330502e-33,2.37069292570023190e-34,1.81616522064332804e-33,
62,1,6,6,5,5,0,4,4,8.93393544837886244e-1,7.22076631063043539e-1,1.24454970288860559e-1,1.23725586233503959e0,6.70670500104429014e-34,4.95571236065640159e-34,1.24754636907039145e-34,6.70670500104429014e-34,
63,1,4,4,3,3,0,2,2,1.16597148413186558e0,1.06125027693415830e0,1.04721207197707333e-1,1.09867720129151425e0,9.27568853643641153e-33,5.38036364201433527e-33,3.89532489442207626e-33,9.27568853643641153e-33,
64,1,4,4,3,3,0,2,2,1.09690841972922359e0,8.15665706206238905e-1,2.81242713522984744e-1,1.34480144424739767e0,8.59712487153264905e-34,7.66546966203009800e-34,9.31655209502551055e-35,8.59712487153264905e-34,
65,1,4,4,3,3,0,2,2,1.26804467263947651e0,9.48662214437029361e-1,3.19382458202447206e-1,1.33666615296992752e0,2.11269413988481208e-33,1.45574772425717155e-33,6.56946415627640528e-34,2.11269413988481208e-33,
66,0,4,4,3,3,0,2,2,6.15182418411685417e-1,6.01447795722828138e-1,1.37346226888573342e-2,1.02283593486671753e0,6.62314659555554792e-34,5.76562714005053978e-34,8.57519455505008569e-35,6.62314659555554792e-34,
67,0,4,4,3,3,0,2,2,8.55838849481779351e-1,7.95621245597825322e-1,6.02176038839540295e-2,1.07568626933624278e0,2.01178805177129471e-33,1.27990763653407668e-33,7.31880415237218024e-34,2.01178805177129471e-33,
68,1,6,6,5,5,0,4,4,1.36099191011790399e0,1.06041294621028359e0,3.37446632080331654e-1,1.28345463433074181e0,1.97661657489833164e-33,1.30810571486741585e-33,6.34543231385002833e-34,1.97661657489833164e-33,
69,1,4,4,3,3,0,2,2,1.05340238505258443e0,9.29692178275669079e-1,1.23710206776915410e-1,1.13306577130331965e0,1.49721654764254135e-33,1.43662732140946369e-33,6.05892262330776631e-35,1.49721654764254135e-33,
70,0,4,4,3,3,0,2,2,1.12677354784215233e0,1.12284723018164123e0,3.92631766051110276e-3,1.00349675143240624e0,1.40933562570235748e-33,9.34343980638499175e-34,4.74991645063858302e-34,1.40933562570235748e-33,
71,1,4,4,3,3,0,2,2,9.29859717182850432e-1,8.55908791512691058e-1,7.39509256701593731e-2,1.08640047444712207e0,5.39434357592347823e-34,4.45821754384919844e-34,9.36126032074280215e-35,5.39434357592347823e-34,
72,1,5,5,4,4,0,3,3,8.13777992458720956e-1,7.03654033097851794e-1,8.54171377564563183e-2,1.15650298894194647e0,5.32284413203470917e-34,3.31599027035528717e-34,1.56447031931329400e-34,5.32284413203470917e-34,
73,0,4,4,3,3,0,2,2,9.69040593132566186e-1,9.47789920463275593e-1,2.12506726692906489e-2,1.02242129000369975e0,2.69457780253725836e-33,2.07913992914707664e-33,6.15437873390181541e-34,2.69457780253725836e-33,
74,1,4,4,3,3,0,2,2,1.14887031668625772e0,1.00919214496244747e0,1.39678171723810307e-1,1.13840592440303601e0,8.88063206843190517e-34,7.51266153792200704e-34,1.36797053050989770e-34,8.88063206843190517e-34,
75,1,4,4,3,3,0,2,2,1.24397563978089076e0,1.09098198878378794e0,1.52993650997102881e-1,1.14023480916275988e0,2.61706937846388577e-33,2.14516928354268975e-33,4.71900094921196028e-34,2.61706937846388577e-33,
76,1,4,4,3,3,0,2,2,7.76379204186114058e-1,7.41898320597215055e-1,3.44808835888990028e-2,1.04647656239623577e0,1.54185700172322319e-33,9.43300237401307097e-34,5.98556764321916096e-34,1.54185700172322319e-33,
77,1,4,4,3,3,0,2,2,1.06686231021001388e0,1.00264963810829499e0,6.42126721017188262e-2,1.06404298137769171e0,2.68243780427308444e-33,2.48789453958048248e-33,1.94543264692601789e-34,2.68243780427308444e-33,
78,0,4,4,3,3,0,2,2,9.54598432334012870e-1,8.80444174423951731e-1,7.41542579100611388e-2,1.08422369079627123e0,4.76918445608748945e-34,4.13922050309251714e-34,6.29963952994971886e-35,4.76918445608748945e-34,
79,1,4,4,3,3,0,2,2,1.37468624309957699e0,1.15909614345761947e0,2.15590099641957522e-1,1.18599846169692680e0,3.56830124103849068e-33,2.93491397643126718e-33,6.33387264607223670e-34,3.56830124103849068e-33,
80,1,4,4,3,3,0,2,2,1.06752332561683372e0,7.39248580259553867e-1,3.28274745357279851e-1,1.44406543904625551e0,9.59257940555704282e-34,6.77465128698723833e-34,2.81792811856980492e-34,9.59257940555704282e-34,
81,0,4,4,3,3,0,2,2,1.17803474229294491e0,8.92882532576196430e-1,2.85152209716748428e-1,1.31936139336717773e0,7.96343882587839678e-34,5.74639034970201861e-34,2.21704847617637859e-34,7.96343882587839678e-34,
82,1,4,4,3,3,0,2,2,9.98112107093685030e-1,9.43758796315171011e-1,5.43533107785139635e-2,1.05759237528776651e0,3.52385513382655353e-33,3.04206258813584115e-33,4.81792545690712381e-34,3.52385513382655353e-33,
83,1,4,4,3,3,0,2,2,1.29602862123731799e0,1.25699171556688549e0,3.90369056704326090e-2,1.03105581778065059e0,3.09296073588360358e-33,2.49938457786031912e-33,5.93576158023284456e-34,3.09296073588360358e-33,
84,0,4,4,3,3,0,2,2,8.27988325754309251e-1,8.06187332819428892e-1,2.18009929348803033e-2,1.02704209313068362e0,1.43542462079290306e-33,1.15508233409604770e-33,2.80342286696855352e-34,1.43542462079290306e-33,
85,1,4,4,3,3,0,2,2,8.74169136085006016e-1,7.48653736178966245e-1,1.25515399906039715e-1,1.16765481001491356e0,4.25138726561604156e-34,3.62368600672210313e-34,6.27701258893938428e-35,4.25138726561604156e-34,
86,1,4,4,3,3,0,2,2,6.89083372175413156e-1,5.55478437456656593e-1,1.33604934718756618e-1,1.24052227001013260e0,5.65161704499024600e-34,5.15769544093883627e-34,4.93921604051410156e-35,5.65161704499024600e-34,
87,1,6,6,5,5,0,4,4,1.32862620455311964e0,1.01095873981368678e0,2.67985023581864656e-1,1.31422396605224168e0,3.09297028677520332e-33,1.93553167913169222e-33,7.80125432127359101e-34,3.09297028677520332e-33,
88,1,4,4,3,3,0,2,2,1.12221795277182768e0,1.04029175277375097e0,8.19261999980767097e-2,1.07875309957964705e0,1.95520856993034232e-33,1.46502818328029156e-33,4.90180386650050758e-34,1.95520856993034232e-33,
89,0,4,4,3,3,0,2,2,1.13789222220467567e0,8.52339876923607687e-1,2.85552345281067932e-1,1.33502168913148367e0,1.83360074060189757e-33,1.00859943640182064e-33,8.25001304200076932e-34,1.83360074060189757e-33,
90,0,4,4,3,3,0,2,2,1.04945156875109125e0,9.86719021114973560e-1,6.27325476361176859e-2,1.06357691125203102e0,3.49972131644920902e-33,2.39045115299610967e-33,1.10927016345309917e-33,3.49972131644920902e-33,
91,0,4,4,3,3,0,2,2,8.12277171465641157e-1,7.24891769283180443e-1,8.73854021824606586e-2,1.12054958531102233e0,5.60981582302652722e-34,4.56989528792584124e-34,1.03992053510068576e-34,5.60981582302652722e-34,
92,1,6,6,5,5,0,4,4,1.22103961448374876e0,1.06858192556013609e0,1.47192231302278570e-1,1.14267290628530560e0,4.35873305284904140e-33,2.93023198257543360e-33,1.42312434757432519e-33,4.35873305284904140e-33,
93,1,4,4,3,3,0,2,2,8.77610104857823647e-1,8.20081185814242941e-1,5.75289190435806508e-2,1.07015027297140253e0,9.33307249722370586e-34,6.48983107208165735e-34,2.84324142514204852e-34,9.33307249722370586e-34,
94,1,4,4,3,3,0,2,2,1.20799675078814595e0,9.07253893818615098e-1,3.00742856969530847e-1,1.33148698398384346e0,2.44566889413155411e-33,2.27522628245369730e-33,1.70442611677856638e-34,2.44566889413155411e-33,
95,1,4,4,3,3,0,2,2,1.05816724085248892e0,9.63877099112236291e-1,9.42901417402526310e-2,1.09782382196557737e0,1.42346782286412611e-33,8.57219761842737662e-34,5.66248061021388366e-34,1.42346782286412611e-33,
96,1,5,5,4,4,0,3,3,1.19573518529327205e0,8.65689163692599628e-1,2.57176118307579582e-1,1.38125234257624308e0,1.23118727861206497e-33,5.66499607294097579e-34,4.70261255123838293e-34,1.23118727861206497e-33,
97,1,4,4,3,3,0,2,2,3.36476740967696808e-1,3.27846086983327845e-1,8.63065398436893561e-3,1.02632532254322095e0,3.34421369941098930e-35,2.97039903421543957e-35,3.73814665195549730e-36,3.34421369941098930e-35,
98,1,4,4,3,3,0,2,2,1.30563533734334847e0,1.25170502244176851e0,5.39303149015799566e-2,1.04308548254953481e0,7.92984962581662275e-33,4.67032682409475825e-33,3.25952280172186451e-33,7.92984962581662275e-33,
99,1,4,4,3,3,0,2,2,9.52086041158029195e-1,9.15318668443919847e-1,3.67673727141094031e-2,1.04016893130412758e0,3.10062495905096215e-33,2.44244803961030173e-33,6.58176919440660426e-34,3.10062495905096215e-33,
100,1,5,5,4,4,0,3,3,1.31592593163611160e0,1.09455128781212796e0,1.58553347185942606e-1,1.20225150368831413e0,2.49652445316797464e-33,1.49526252169951864e-33,7.48652845171028169e-34,2.49652445316797464e-33,
101,1,4,4,3,3,0,2,2,1.11794531209680192e0,1.11545462819069163e0,2.49068390611029145e-3,1.00223288679177402e0,7.28555823339504855e-33,4.46728591538564664e-33,2.81827231800940225e-33,7.28555823339504855e-33,
102,0,4,4,3,3,0,2,2,8.28301019799270177e-1,7.79537956580012903e-1,4.87630632192572744e-2,1.06255380229744101e0,5.29159251269214391e-34,4.72940407421673325e-34,5.62188438475410654e-35,5.29159251269214391e-34,
103,1,5,5,4,4,0,3,3,9.72670502335158171e-1,7.88152504915614949e-1,1.61830168039810679e-1,1.23411458603344659e0,1.95180992188852704e-33,1.37753661323198563e-33,6.00847996139764088e-34,1.95180992188852704e-33,
104,1,4,4,3,3,0,2,2,1.38062838209690297e0,1.32512772659191658e0,5.55006555049865069e-2,1.04188324973602953e0,1.05157858527279883e-32,6.24661637769748623e-33,4.26916947503050136e-33,1.05157858527279883e-32,
105,1,4,4,3,3,0,2,2,1.20975584515350221e0,8.68885768832026839e-1,3.40870076321475313e-1,1.39230712315576244e0,1.82723502830232143e-33,1.61096682429998289e-33,2.16268204002338620e-34,1.82723502830232143e-33,
106,1,4,4,3,3,0,2,2,1.00996965211155088e0,9.08954630847889189e-1,1.01015021263661686e-1,1.11113318292842966e0,2.40673156211552776e-33,1.40453329443285894e-33,1.00219826768266881e-33,2.40673156211552776e-33,
107,1,4,4,3,3,0,2,2,7.46272264243197370e-1,7.28515994295456437e-1,1.77562699477409880e-2,1.02437320537473298e0,1.33579651544392251e-33,1.24558699544400177e-33,9.02095199999206580e-35,1.33579651544392251e-33,
108,0,4,4,3,3,0,2,2,1.36970947010736133e0,1.24978259100800004e0,1.19926879099361283e-1,1.09595819301870367e0,4.37163336866534537e-33,3.85012272852914578e-33,5.21510640136199935e-34,4.37163336866534537e-33,
109,1,4,4,3,3,0,2,2,7.88870194441050998e-1,7.01846913041808906e-1,8.70232813992420917e-2,1.12399182753698046e0,7.88090534712624507e-34,5.37158765833048702e-34,2.50931768879575848e-34,7.88090534712624507e-34,
110,1,6,6,5,5,0,4,4,1.04482690198050854e0,8.23260316013813442e-1,1.49713093056758090e-1,1.26913308179302242e0,8.34361160685607366e-34,6.12259940708153411e-34,2.93733792544465608e-34,8.34361160685607366e-34,
111,0,4,4,3,3,0,2,2,9.91140490984115496e-1,9.82776200773147979e-1,8.36429021096751768e-3,1.00851087989756705e0,2.11639547772196444e-33,1.64277107952490597e-33,4.73624398197058642e-34,2.11639547772196444e-33,
112,1,5,5,4,4,0,3,3,1.22469199383140404e0,1.02951545261024613e0,2.05262167992329242e-1,1.18958097299686449e0,3.53109337804498463e-33,1.85504454706409326e-33,1.23039394622238579e-33,3.53109337804498463e-33,
113,1,4,4,3,3,0,2,2,1.28972556533919991e0,1.11715129206914798e0,1.72574273270051981e-1,1.15447708335942223e0,7.75859185384532369e-33,4.75932603036929963e-33,2.99926582347602440e-33,7.75859185384532369e-33,
114,1,4,4,3,3,0,2,2,1.41018260756148961e0,1.16507025660114794e0,2.45112350960341618e-1,1.21038418032866657e0,4.29732816669796352e-33,2.91788407664006992e-33,1.37944409005789343e-33,4.29732816669796352e-33,
115,1,4,4,3,3,0,2,2,9.86221498713131250e-1,7.95539644654603584e-1,1.90681854058527667e-1,1.23968868847675751e0,4.73094158409340914e-33,3.40869851851446795e-33,1.32224306557894137e-33,4.73094158409340914e-33,
116,1,4,4,3,3,0,2,2,9.66506393130219355e-1,8.91723262456841859e-1,7.47831306733775514e-2,1.08386360861253950e0,7.28819427947677026e-33,5.45379420271631251e-33,1.83440007676045775e-33,7.28819427947677026e-33,
117,1,4,4,3,3,0,2,2,1.10839812772322510e0,1.01696692152528323e0,9.14312061979419277e-2,1.08990578185257991e0,1.45641178672988930e-33,9.86025199617492378e-34,4.70386587112396923e-34,1.45641178672988930e-33,
118,1,4,4,3,3,0,2,2,1.17439999547618212e0,1.07121974583577195e0,1.03180249640410115e-1,1.09632033953958552e0,1.03349670427520477e-33,7.56270501933383489e-34,2.77226202341821284e-34,1.03349670427520477e-33,
119,0,4,4,3,3,0,2,2,9.88179306222740195e-1,8.45192578162195507e-1,1.42986728060544688e-1,1.16917650693461850e0,1.88554106051893424e-33,1.40866054297009906e-33,4.76880517548835181e-34,1.88554106051893424e-33,
