realdata_balanced_report_date=2026-03-04
git_commit_sha=f0e577e8d0fb20da3870b300e3adefbb3955eb4d
focus_method=E2
input_jsonl=data/realdata/halueval_spans_train.jsonl
n0_requested=200
n1_requested=200
n0_selected=200
n1_selected=200
label_count_0=200
label_count_1=200
label_count_null=0
unitization_id=sentence_split_v2_min4
unit_count_min=4
unit_count_max=10
unit_count_mean=4.285
gate3_n_samples_valid=400
gate3_n_samples_missing=0
artifact_path_gate2=runs\realdata_E2_gate2
artifact_path_gate3=runs\realdata_E2_gate3
label_count_report_path=attestations\realdata_ab\2026-03-04_halueval_label_counts.txt
hf_provenance_path=data\realdata\hf_halueval_provenance.json
hf_provenance_sha256=4ad5bcf6efb426c28ea2823a11aa6c0696f1ea9dcbda42216b3ec6ac3b2da103
vec8_postproc_id=e8_softsnap_chunk48_k3_beta12_v1
e2_k=3
e2_beta=12.0
e2_roots_hash_sha256=32809837b7f82b99c1d28d4783f1107773bafca78c915af54fafa635623cd9c7
e2_root_verify_path=attestations/realdata_ab/2026-03-04_e8_roots_verify.txt
e2_root_verify_sha256_meta=aff8f92c5a1364bb9ad9df60dda4ea869790cd9921832b73534d675f069402ae
e2_root_verify_sha256_file=aff8f92c5a1364bb9ad9df60dda4ea869790cd9921832b73534d675f069402ae
e2_anchor_stats_csv=data\realdata\e2_anchor_stats.csv

===== Gate3 Missing Reasons =====
(none)

===== Label-wise Effect Stats (Gate2) =====
{"label0_rows": 200, "label1_rows": 200, "label_col": "sample_label", "metrics": {"h1b_closure_error": {"cliffs_delta_label1_vs_label0": -0.02105, "median_label0": 1.3763837958511176, "median_label1": 1.376125863319553, "n0": 200, "n1": 200, "p_two_sided": 0.7160750759603215, "u_stat_min": 19579.0, "z": -0.3637093294228606}, "h2_loop_mean": {"cliffs_delta_label1_vs_label0": 0.06375, "median_label0": 1.103887385195187, "median_label1": 1.1077413200172859, "n0": 200, "n1": 200, "p_two_sided": 0.27029986107731335, "u_stat_min": 18725.0, "z": -1.1023722719368272}, "h3_ratio_total_product": {"cliffs_delta_label1_vs_label0": -0.0484, "median_label0": 0.8034878239859251, "median_label1": 0.7951603313999591, "n0": 200, "n1": 200, "p_two_sided": 0.40268577718189846, "u_stat_min": 19032.0, "z": -0.8368341883867244}}, "missing_metrics": [], "n_rows": 400, "source": "runs/realdata_E2_gate2/samples.csv"}

===== Label-wise Effect Stats (Gate3) =====
{"label0_rows": 200, "label1_rows": 200, "label_col": "sample_label", "metrics": {"l3_kappa_max": {"cliffs_delta_label1_vs_label0": -0.067, "median_label0": 1.3972268042126101, "median_label1": 1.3946755625841454, "n0": 200, "n1": 200, "p_two_sided": 0.2466218420340079, "u_stat_min": 18660.0, "z": -1.1585936902780543}, "l3_kappa_mean": {"cliffs_delta_label1_vs_label0": -0.04795, "median_label0": 0.9919671541357595, "median_label1": 0.9899959209398703, "n0": 200, "n1": 200, "p_two_sided": 0.40707629353534724, "u_stat_min": 19041.0, "z": -0.8290496843087084}, "l4_tau_max": {"cliffs_delta_label1_vs_label0": -0.1051, "median_label0": 8.713304258765443e-33, "median_label1": 7.973927725236587e-33, "n0": 200, "n1": 200, "p_two_sided": 0.069112795991322, "u_stat_min": 17898.0, "z": -1.8176817022167457}, "l4_tau_mean": {"cliffs_delta_label1_vs_label0": -0.0832, "median_label0": 2.3036686854431736e-33, "median_label1": 2.2740651329200066e-33, "n0": 200, "n1": 200, "p_two_sided": 0.15019704011174093, "u_stat_min": 18336.0, "z": -1.4388358370866317}, "l4_tau_p90": {"cliffs_delta_label1_vs_label0": -0.1108, "median_label0": 4.800525375405558e-33, "median_label1": 4.607269292811334e-33, "n0": 200, "n1": 200, "p_two_sided": 0.055328775605533786, "u_stat_min": 17784.0, "z": -1.9162854205382822}}, "missing_metrics": [], "n_rows": 400, "source": "runs/realdata_E2_gate3/samples.csv"}

===== Label-wise Effect Stats (E2 Anchor) =====
{"label0_rows": 200, "label1_rows": 200, "label_col": "label", "metrics": {"anchor_max": {"cliffs_delta_label1_vs_label0": 0.0512, "median_label0": 0.2116950261373418, "median_label1": 0.21233754310088082, "n0": 200, "n1": 200, "p_two_sided": 0.3760104316305573, "u_stat_min": 18976.0, "z": -0.8852711026499354}, "anchor_mean": {"cliffs_delta_label1_vs_label0": 0.08395, "median_label0": 0.17477653537646226, "median_label1": 0.17545030066107092, "n0": 200, "n1": 200, "p_two_sided": 0.1465544396737857, "u_stat_min": 18321.0, "z": -1.4518100105499916}, "anchor_p90": {"cliffs_delta_label1_vs_label0": 0.04815, "median_label0": 0.20223890146611906, "median_label1": 0.2027475864570828, "n0": 200, "n1": 200, "p_two_sided": 0.4051214385248483, "u_stat_min": 19037.0, "z": -0.8325094638989378}}, "missing_metrics": [], "n_rows": 400, "source": "data/realdata/e2_anchor_stats.csv"}

===== Focus Gate2 summary.csv =====
spec_version,method_id,composition_id,dataset_revision_id,code_git_commit,build_target_triple,rustc_version,n_samples_total,n_samples_h1b_present,n_samples_h2_present,n_samples_h3_total_present,h1b_mean,h1b_p90,h1b_max,h2_mean,h2_p90,h2_max,h3_total_mean,h3_total_p90,h3_total_max,h3_loop_mean,h3_loop_p90,h3_loop_max
v4.1.0-ssot.3,rotor_holonomy_telemetry_v1,strict_left_fold_time_reversed_normalize_once_v1,halueval-spans_train_main,unknown,unknown,unknown,400,400,400,400,1.36426607600700156e0,1.40651186428798769e0,1.41415462990354857e0,1.10525738283748387e0,1.15837632843708294e0,1.20495470889954115e0,7.71741484412419965e-1,9.08371118960071278e-1,9.89558334723424693e-1,8.13810978321515334e-33,9.48251892217530155e-33,1.14440838419485734e-32

===== Focus Gate3 summary.csv =====
run_id,n_samples_total,n_samples_valid,n_samples_missing,kappa_count_total,tau_count_total,kappa_global_mean,kappa_global_p90,kappa_global_max,tau_global_mean,tau_global_p90,tau_global_max
realdata_E2_e8softsnap,400,400,0,18400,18400,9.89467198783650748e-1,1.03641893357463943e0,1.09818259144538533e0,2.30069562758576274e-33,2.72579840051297415e-33,3.69684638090311407e-33

===== Focus Gate2 samples.csv =====
sample_id,n_ans_units,sample_label,answer_length,h1b_closure_error,h2_loop_max,h2_loop_mean,h2_loop_p90,h3_ratio_total_product,h3_ratio_triangle_loop_max,h3_ratio_triangle_loop_mean,h3_ratio_triangle_loop_p90,missing_even_rotor_steps,loops_considered,loops_used
75,1,4,48,47,47,0,46,46,1.35430384289007133e0,9.93129457289787299e-1,2.27939544421026097e-1,1.36367301659334039e0,1.34790645824609379e-32,2.57538256566688498e-33,2.66211788078518514e-33,5.38070439762283086e-33,
76,1,4,48,47,47,0,46,46,1.41048745797356356e0,9.62049189714689779e-1,2.00425233470847702e-1,1.46612821158538154e0,4.85823733671188976e-33,2.00656703613850732e-33,1.36670059054953938e-33,4.38306064312327243e-33,
77,1,4,48,47,47,0,46,46,1.37554701419875625e0,9.71798593346318795e-1,1.98374830104005528e-1,1.41546512169991789e0,7.76104574422041329e-33,1.95853779574702155e-33,1.64484486976901897e-33,4.10711706360534304e-33,
78,0,4,48,47,47,0,46,46,1.39972074105620359e0,9.85245686245153296e-1,2.05176704838767932e-1,1.42068192796727333e0,1.14338924911262933e-32,2.52382724546931705e-33,2.66871046227471719e-33,7.09213651543899662e-33,
79,1,4,48,47,47,0,46,46,1.40179920523603485e0,9.80503892934221466e-1,1.98360562906229720e-1,1.42967224846100294e0,7.18426074239691403e-33,2.26353574041298725e-33,1.79004962498856192e-33,5.28409396075985366e-33,
80,1,4,48,47,47,0,46,46,1.41319528843332032e0,9.33020096376406260e-1,2.45900016471799515e-1,1.51464614098000960e0,6.77571400734877758e-33,2.04835411358756155e-33,1.62622582237785350e-33,4.17581456058857892e-33,
81,0,4,48,47,47,0,46,46,1.31845996957987310e0,9.60683743981340155e-1,1.95137802960652140e-1,1.37241831959788230e0,8.40847051785314734e-33,1.87023039013922932e-33,1.73744613211915821e-33,3.81653040606050443e-33,
82,1,4,48,47,47,0,46,46,1.40485661779695969e0,1.01560743348731686e0,2.27024136412016020e-1,1.38326736441172748e0,7.09870532480818678e-33,2.47507536001171023e-33,1.98623439144156583e-33,5.47920839058108968e-33,
83,1,4,48,47,47,0,46,46,1.36990434873728528e0,9.39798797293118993e-1,1.85429356228974412e-1,1.45765705668382362e0,6.98099352456875618e-33,2.03348675608426280e-33,1.52614920358251113e-33,4.07048062402780263e-33,
84,0,4,48,47,47,0,46,46,1.36213154691807370e0,9.96811090228708840e-1,2.22827862390037240e-1,1.36648915754493205e0,5.01729569285300240e-33,1.81498454457445559e-33,1.10975829080919856e-33,3.25011257564503314e-33,
85,1,4,48,47,47,0,46,46,1.35444723683934165e0,1.01327868312830516e0,2.03179233094596318e-1,1.33669765227641379e0,5.35292209373637497e-33,2.08524927665815945e-33,1.31510790614612733e-33,4.18438373073508040e-33,
86,1,4,48,47,47,0,46,46,1.38211240026709659e0,9.25431081579143000e-1,2.15390401423960376e-1,1.49347955539669019e0,4.43210741022736995e-33,1.67382491563471232e-33,1.16281476370066030e-33,3.48778577843779487e-33,
87,1,6,48,47,47,0,46,46,1.36070096327586776e0,1.00865181467681309e0,2.14581794366734357e-1,1.34902941081988370e0,5.28293609882429302e-33,2.12875420400933394e-33,1.36380501056948778e-33,4.05016211233834187e-33,
88,1,4,48,47,47,0,46,46,1.37887308526414087e0,9.79765573175679028e-1,2.32972113993036384e-1,1.40735000597627558e0,9.46132186963429791e-33,2.21292281508950228e-33,1.94261621630125114e-33,4.90882069533770211e-33,
89,0,4,48,47,47,0,46,46,1.39186377524649307e0,1.01570374743371183e0,2.24282215075862990e-1,1.37034423547534523e0,7.24271881114726881e-33,2.53553955097680302e-33,1.75617552219557411e-33,5.23794405254657407e-33,
90,0,4,48,47,47,0,46,46,1.37631376446377152e0,9.39794283397001995e-1,2.18537207783820658e-1,1.46448407782277212e0,5.61875095762521538e-33,1.82885503068068512e-33,1.32256703769125471e-33,4.06070592932323589e-33,
91,0,4,48,47,47,0,46,46,1.41371850535594867e0,1.03627486488086284e0,2.16658156272956648e-1,1.36423120280783738e0,4.93534059405565305e-33,2.53647090257099786e-33,1.10951988486914205e-33,4.14018514314416375e-33,
92,1,6,48,47,47,0,46,46,1.34891996891116484e0,9.81058413385077377e-1,1.86649457730628382e-1,1.37496396800350085e0,6.85948267352425632e-33,2.02666418100842360e-33,1.57893410143283172e-33,4.55967793465035733e-33,
93,1,4,48,47,47,0,46,46,1.26353253706867408e0,9.95514934367191517e-1,1.74301084771062847e-1,1.26922509492220770e0,7.07028848356102861e-33,2.23952225563295490e-33,1.72090297083869204e-33,5.96210734737064224e-33,
94,1,4,48,47,47,0,46,46,1.39849352477546596e0,9.70402713124205896e-1,2.40711007651009168e-1,1.44114758322658032e0,6.75970377429057802e-33,2.03802544492875887e-33,1.56266012083395375e-33,4.57651353923027547e-33,
95,1,4,48,47,47,0,46,46,1.40044527200272562e0,9.40974384720038692e-1,2.34751055903633959e-1,1.48829266209981892e0,7.50943407124503436e-33,2.30909827870770024e-33,1.74947008803723614e-33,4.93199299507026630e-33,
96,1,5,48,47,47,0,46,46,1.38535190989365242e0,9.81973997092271733e-1,2.20498332394487156e-1,1.41078268263296702e0,9.79618200661716863e-33,1.94391912172470867e-33,1.90567681264141169e-33,4.19446139074147304e-33,
97,1,4,48,47,47,0,46,46,1.39642869642451051e0,1.03498589628247539e0,2.21339324156320488e-1,1.34922485556594252e0,1.01199500801825205e-32,2.45747735371456486e-33,1.99811270384396646e-33,4.99267715624749968e-33,
98,1,4,48,47,47,0,46,46,1.40074831409996392e0,9.63965596496264565e-1,2.79339593240607198e-1,1.45311027612528698e0,8.37127126443741911e-33,2.19862460594275489e-33,1.58057462827145177e-33,4.50211985376234403e-33,
99,1,4,48,47,47,0,46,46,1.37273626083325384e0,9.43149749585668329e-1,2.21714021425413271e-1,1.45548070328842849e0,4.09638034616076984e-33,1.54542614075715810e-33,1.02181828320133989e-33,2.91651246758720156e-33,
100,1,5,48,47,47,0,46,46,1.40582667098964942e0,1.00123504433361044e0,2.13936987114271338e-1,1.40409255443642800e0,8.21748492010367297e-33,2.41248019575057121e-33,1.86594649543836834e-33,4.91239236145427460e-33,
101,1,4,48,47,47,0,46,46,1.39461425436243402e0,9.79629124059748779e-1,2.59170033130987632e-1,1.42361452932607468e0,7.32568079432449028e-33,2.10430582104321657e-33,1.79541469637977151e-33,4.21710361599021808e-33,
102,0,4,48,47,47,0,46,46,1.37324462665776226e0,1.00103551222676423e0,2.29399341211602131e-1,1.37182408604369432e0,8.24620197158778530e-33,2.28952481809671251e-33,1.93511268503833367e-33,5.77679360169938088e-33,
103,1,5,48,47,47,0,46,46,1.38989225282392970e0,9.90301767884174455e-1,2.17460546674943467e-1,1.40350375804488237e0,7.81461334321162012e-33,2.20632953004279777e-33,1.71360607082733617e-33,4.93056465750950833e-33,
104,1,4,48,47,47,0,46,46,1.37073304575554622e0,1.00868932965477165e0,2.26981461582704241e-1,1.35892489932919736e0,7.26191316452826644e-33,2.18391068015268708e-33,1.74953110830615549e-33,4.57784887326216074e-33,
105,1,4,48,47,47,0,46,46,1.39081560339062271e0,9.53688497210276265e-1,2.10641702694108229e-1,1.45835417692362657e0,9.90834473883675014e-33,1.65501959685426044e-33,1.55039886633519624e-33,3.05887139970975518e-33,
106,1,4,48,47,47,0,46,46,1.39486279733933927e0,9.83028104130213243e-1,1.97505138486833542e-1,1.41894498385020107e0,5.57499648649372357e-33,2.30559046643046448e-33,1.40777357966808224e-33,4.60683582926946703e-33,
107,1,4,48,47,47,0,46,46,1.37519240237137241e0,1.05609453906570527e0,1.75557103826103178e-1,1.30214895684240850e0,1.71033987234261247e-32,2.79072948914342439e-33,2.90501794134577735e-33,5.97198149991754809e-33,
108,0,4,48,47,47,0,46,46,1.35660618177314873e0,9.76407404798247947e-1,2.25704925958798569e-1,1.38938538883106899e0,8.47487933651889279e-33,2.28718853679728560e-33,1.95143788477661589e-33,6.06751245644093550e-33,
109,1,4,48,47,47,0,46,46,1.40814003019476752e0,9.91078637094498838e-1,2.10720702480877348e-1,1.42081564216029221e0,6.92208252315133787e-33,1.80006700081440352e-33,1.44548888869207217e-33,4.00191358582404251e-33,
110,1,6,48,47,47,0,46,46,1.41322067045305300e0,9.46932603893280156e-1,2.27169768191093469e-1,1.49241948650056599e0,9.74393201740708722e-33,2.48591146178577195e-33,2.11367810627030296e-33,5.97282992214880095e-33,
111,0,4,48,47,47,0,46,46,1.39889010872017150e0,1.02271825422080509e0,2.41407262337168832e-1,1.36781572338900559e0,1.00033364373266937e-32,2.15176463119545196e-33,1.93341195272013188e-33,5.17841114114917795e-33,
112,1,5,48,47,47,0,46,46,1.40724877834699269e0,9.56876951789445762e-1,2.40607425786633439e-1,1.47066848638721126e0,1.00257678082762669e-32,2.03719530295229812e-33,1.67652937005914283e-33,3.65344378919536085e-33,
113,1,4,48,47,47,0,46,46,1.40012154574537528e0,1.02047233714848740e0,2.25144981161334495e-1,1.37203282712958607e0,7.63704573797030053e-33,2.16710531053043119e-33,1.68716460956860585e-33,4.96391763084642660e-33,
114,1,4,48,47,47,0,46,46,1.40313874710184527e0,9.94067685359847908e-1,2.16794862652114007e-1,1.41151228207756851e0,7.26088754570716579e-33,1.84683243522267109e-33,1.35620138523909502e-33,3.78325275791945255e-33,
115,1,4,48,47,47,0,46,46,1.31515041184881265e0,9.46014170227308160e-1,2.15780881152004195e-1,1.39020159870629478e0,6.57350546912033179e-33,1.88107300122832942e-33,1.49627356793248495e-33,4.02733768546521936e-33,
116,1,4,48,47,47,0,46,46,1.40516985311668363e0,9.99612748762285341e-1,2.22372459973992270e-1,1.40571421768735605e0,1.28779167714504228e-32,2.08291501808124033e-33,2.03329836807198433e-33,4.18956818493025106e-33,
117,1,4,48,47,47,0,46,46,1.37021740558601834e0,9.21090207307386888e-1,2.30109391487461373e-1,1.48760392273799136e0,5.89016709310031961e-33,1.66791980440356562e-33,1.40930280779554343e-33,3.55997582525766313e-33,
118,1,4,48,47,47,0,46,46,1.37792816282877784e0,1.03947303655063372e0,2.29379762931073761e-1,1.32560260283543929e0,8.03549963719630081e-33,2.50081778075664215e-33,1.69949470612283156e-33,5.30526902499183790e-33,
119,0,4,48,47,47,0,46,46,1.34962195358446491e0,9.61665256004030744e-1,2.09745365103573417e-1,1.40342176777031047e0,6.75822265140854331e-33,2.37315156670619913e-33,1.54377115760695595e-33,4.82413477622660283e-33,
120,1,4,48,47,47,0,46,46,1.39885999046862408e0,1.00195041087795977e0,2.15097540196898446e-1,1.39613694977466207e0,7.61268949502126410e-33,2.40494245670022573e-33,1.82265328745780920e-33,4.96007647346637849e-33,
121,1,4,48,47,47,0,46,46,1.30166335961916624e0,9.98724098229896828e-1,1.80991967736218229e-1,1.30332627592163663e0,1.04294795881226760e-32,2.43099266031264591e-33,1.84953481612109103e-33,4.85211154177617259e-33,
122,0,4,48,47,47,0,46,46,1.38565027087758819e0,9.76101254802194118e-1,2.25136884026744921e-1,1.41957636470653736e0,9.88924589437176640e-33,2.48900588788392112e-33,1.98661691676779604e-33,5.11789375323296406e-33,
123,1,4,48,47,47,0,46,46,1.36662712571089862e0,9.68486622902512750e-1,2.20284260499374607e-1,1.41109551065886274e0,7.57654175803653118e-33,2.27652902747349944e-33,1.75817818257968787e-33,5.07006165979824886e-33,
124,0,4,48,47,47,0,46,46,1.38661194312533076e0,1.02424502386451355e0,2.24076944033990644e-1,1.35378928949402533e0,8.13517322407475445e-33,2.35327113888407688e-33,1.60146077629075448e-33,4.59469003388959780e-33,
125,1,4,48,47,47,0,46,46,1.35402343642374468e0,9.68566322017876069e-1,2.56647089613273927e-1,1.39796667057638468e0,1.07197428313629236e-32,2.27160123836651339e-33,2.06425819374516680e-33,4.39458856928499822e-33,
126,0,4,48,47,47,0,46,46,1.40980828096693878e0,9.98428572418800564e-1,2.15678647116361033e-1,1.41202717942208578e0,9.95618331815338766e-33,2.80553322156924164e-33,2.23821301534229844e-33,6.38835676551234140e-33,
127,1,4,48,47,47,0,46,46,1.39958709849271257e0,9.49537393322525958e-1,2.34378995311089744e-1,1.47396733223471887e0,5.37211295736851107e-33,1.86034058202930865e-33,1.64121953504478980e-33,4.60770275635320189e-33,
128,1,4,48,47,47,0,46,46,1.37738763931239006e0,1.03960797572447428e0,2.12065313964282909e-1,1.32491061195690274e0,1.29769286606201868e-32,2.57936560951719748e-33,2.11506057385573991e-33,4.43317624912884107e-33,
129,1,5,48,47,47,0,46,46,1.31169561457261419e0,9.52942264905313419e-1,1.93363970552902886e-1,1.37646913446844277e0,1.11121831971932524e-32,2.49789869774984969e-33,2.19498949964144828e-33,5.04565080916730607e-33,
130,1,5,48,47,47,0,46,46,1.33683325307442691e0,1.04438247198430800e0,1.66505170268509528e-1,1.28002268224060445e0,1.07952934300985733e-32,2.47268414732594898e-33,2.02577374060957180e-33,4.76329900038492838e-33,
131,0,4,48,47,47,0,46,46,1.37499176519383792e0,9.81872998862857949e-1,2.53579354682017866e-1,1.40037638960055411e0,6.36036483342923188e-33,2.50812236525854811e-33,1.44761095507589282e-33,3.97661657359517755e-33,
132,1,5,48,47,47,0,46,46,1.40873465106674400e0,9.55059839407943478e-1,2.31017121280606724e-1,1.47502239434551097e0,1.00549804959331316e-32,2.22047479016051620e-33,2.36794944740359816e-33,6.27880960934103667e-33,
133,1,4,48,47,47,0,46,46,1.40150684055607533e0,1.00634319396553518e0,2.29167574976104543e-1,1.39267284655981238e0,5.88815699776040940e-33,1.97540487897333074e-33,1.47209454035185687e-33,4.19427331164533873e-33,
134,0,4,48,47,47,0,46,46,1.35091262092121611e0,9.91655938688068894e-1,2.01799230796035373e-1,1.36227956513670767e0,1.07634492881348002e-32,2.84642588465803057e-33,2.41232509257831648e-33,6.27845932579981057e-33,
135,1,4,48,47,47,0,46,46,1.38758354952570628e0,9.95670465300115826e-1,2.03789806566375464e-1,1.39361726382780637e0,6.90596172015576683e-33,1.93850526210130954e-33,1.54231406643130826e-33,3.82344231284333948e-33,
136,0,4,48,47,47,0,46,46,1.39660714418698717e0,9.85080375764448735e-1,2.30604165256070970e-1,1.41775958444323158e0,8.63682719323167660e-33,2.54893437847712768e-33,1.90917849846180485e-33,5.43890529254563494e-33,
137,1,4,48,47,47,0,46,46,1.38219122548250906e0,9.96374066770289391e-1,2.22988448293293340e-1,1.38722119691737067e0,1.99186287151187964e-32,2.72516081536247252e-33,3.16238611518473325e-33,5.98853907253284790e-33,
138,1,4,48,47,47,0,46,46,1.40936950425315755e0,1.02781232762960917e0,2.01556051611408438e-1,1.37123234112546033e0,1.63211865788225783e-32,2.35560857426414005e-33,2.62328013995115624e-33,5.09808851013153715e-33,
139,1,6,48,47,47,0,46,46,1.35367152757403719e0,1.02611418237463048e0,2.03043230066719149e-1,1.31922114597556228e0,1.83030533172897666e-32,2.66621321603054918e-33,2.96431790008670757e-33,5.86019523296516725e-33,
140,1,4,48,47,47,0,46,46,1.35921803286142850e0,1.00440908891274816e0,2.06594626709788926e-1,1.35325142699848877e0,1.01415293899192960e-32,2.49959487451573225e-33,2.04033804651487926e-33,4.93146108387652332e-33,
141,1,4,48,47,47,0,46,46,1.39471689461854997e0,9.71125742602223285e-1,2.16554821830692940e-1,1.43618568989971807e0,6.01476949428748072e-33,2.17425686993260347e-33,1.54387821285019997e-33,4.72595748804592333e-33,
142,1,4,48,47,47,0,46,46,1.40982060317412627e0,9.89906170955769937e-1,2.56082034547427118e-1,1.42419619610303294e0,6.92493126024216012e-33,2.30878935693074175e-33,1.63877523131419626e-33,4.33619992816973409e-33,
143,1,4,48,47,47,0,46,46,1.32366686268657685e0,9.31032372954260445e-1,2.12623410123671891e-1,1.42171948166146711e0,9.51551734791273692e-33,1.85684222178554973e-33,1.69253359877905507e-33,3.26068839730033412e-33,
144,1,4,48,47,47,0,46,46,1.41191491576817740e0,1.01220423847981444e0,2.51434886060820484e-1,1.39489132933158921e0,9.24144565131299177e-33,2.25130929756141162e-33,1.66351328745981938e-33,4.65559827367745805e-33,
145,1,5,48,47,47,0,46,46,1.34720518787444443e0,9.54864299453789367e-1,2.44618511841738134e-1,1.41088654026031302e0,6.12993267583753886e-33,2.01302480875807990e-33,1.35962980292988600e-33,4.38476510993197090e-33,
146,1,4,48,47,47,0,46,46,1.41265325154072063e0,1.03343169439760163e0,2.14386601268449939e-1,1.36695367405406643e0,8.86205558426906774e-33,2.79971503864835570e-33,2.28110938587886388e-33,6.40373028939900459e-33,
147,1,4,48,47,47,0,46,46,1.41214035012628103e0,9.56582309702294076e-1,2.22745370016877969e-1,1.47623506707516361e0,5.23221939505806817e-33,1.87848581176279111e-33,1.26756412478346275e-33,3.43118724073138355e-33,
148,1,4,48,47,47,0,46,46,1.40445221037611545e0,9.49155457156598770e-1,1.91731347405000613e-1,1.47968617762938104e0,6.09084161120094232e-33,1.94774610317160365e-33,1.42279450526021316e-33,4.28109458971310636e-33,
149,0,4,48,47,47,0,46,46,1.40886080388383328e0,9.52814056562104272e-1,2.05799834395328424e-1,1.47863142255395963e0,9.96070015519643188e-33,2.03288595150837974e-33,1.98659299393345399e-33,5.28005026019302294e-33,
150,1,4,48,47,47,0,46,46,1.28997006384480395e0,9.74647593349131425e-1,2.08596590310722696e-1,1.32352459765703223e0,5.49310346849177633e-33,1.84941465168584399e-33,1.29235955582551972e-33,3.71359750854678430e-33,
151,1,4,48,47,47,0,46,46,1.41364237917821556e0,1.02475821943381784e0,2.18016134422315599e-1,1.37948869535221430e0,5.78313200226589328e-33,2.11552106080858150e-33,1.39381643572147951e-33,4.17930559513952538e-33,
152,1,4,48,47,47,0,46,46,1.38533521062672338e0,9.66183556158891843e-1,2.23728635465393982e-1,1.43382197077974349e0,7.73268395835320594e-33,2.06406114601937572e-33,1.64863470172183869e-33,3.92162694786371437e-33,
153,1,4,48,47,47,0,46,46,1.37360453352539436e0,9.49308488111671900e-1,2.03363498755256250e-1,1.44695275637713494e0,9.47816376494570834e-33,2.36080472051510424e-33,1.79893466946499853e-33,4.38343092384378692e-33,
154,1,4,48,47,47,0,46,46,1.40517668974106291e0,9.68035736795890167e-1,2.48227888254404283e-1,1.45157522220416091e0,7.61231333682900097e-33,2.51953500189321650e-33,1.85979532274684773e-33,5.30164409141763178e-33,
155,0,4,48,47,47,0,46,46,1.41257065249744751e0,1.01287982984304681e0,2.39537593592858977e-1,1.39460833445201060e0,1.57161746859962743e-32,2.85492023676660929e-33,2.58261644002927222e-33,5.51244549335058986e-33,
156,0,6,48,47,47,0,46,46,1.39972006813902494e0,1.03541766441011784e0,2.42257509731771681e-1,1.35184101667461110e0,8.33717017332005770e-33,2.57233325001357280e-33,1.98814439971423906e-33,5.81037453656650000e-33,
157,1,4,48,47,47,0,46,46,1.36706068760481037e0,9.68891586373055502e-1,2.36729283761259207e-1,1.41095320346650888e0,6.45698115511797685e-33,2.39374661387782165e-33,1.66553428199496594e-33,5.30401932469026207e-33,
158,0,5,48,47,47,0,46,46,1.39518632959396705e0,9.74167620577612081e-1,1.90248325993767425e-1,1.43218302489536753e0,8.84302359604528564e-33,2.08731074008677370e-33,1.79217053313019214e-33,4.75064433878112921e-33,
159,0,4,48,47,47,0,46,46,1.41028685265959597e0,9.57519525936958660e-1,1.87929952209994061e-1,1.47285440605463602e0,5.92804262310976488e-33,1.95246397144180070e-33,1.52183472479737441e-33,4.74999075703440981e-33,
160,0,4,48,47,47,0,46,46,1.32816340264390642e0,1.02340167715137831e0,1.67822859755563270e-1,1.29779287282470301e0,9.65692902846087473e-33,2.38846190287987682e-33,1.98222335592186819e-33,4.48216363310522448e-33,
161,1,4,48,47,47,0,46,46,1.39463423054974056e0,1.03616864357300065e0,2.27304548425679293e-1,1.34595293845280817e0,7.00725480305008987e-33,2.41084635295613145e-33,1.76544208836537900e-33,5.43948967624600204e-33,
162,1,4,48,47,47,0,46,46,1.40285002243429457e0,1.01884630154780642e0,2.12892508363791172e-1,1.37690053966247805e0,5.84320168568114817e-33,1.74885303686799116e-33,1.31939567845898493e-33,3.74858554688602932e-33,
163,1,4,48,47,47,0,46,46,1.35037007561013001e0,9.68709682670709005e-1,1.85133797346180295e-1,1.39398841548397923e0,7.33663640167415673e-33,1.83796977437194443e-33,1.46025573378832922e-33,3.92274219812905633e-33,
164,1,4,48,47,47,0,46,46,1.37859296481750881e0,9.73754176695949214e-1,1.82068472944194315e-1,1.41575050234466815e0,6.78641100594126040e-33,1.87165282176896024e-33,1.49730786800314936e-33,3.46879052441247255e-33,
165,1,4,48,47,47,0,46,46,1.40419981761855972e0,9.52217598526037601e-1,2.22129962149677257e-1,1.47466274493577632e0,8.51165173854848553e-33,2.25175529555865773e-33,1.66613236463601234e-33,4.58869501270040208e-33,
166,1,4,48,47,47,0,46,46,1.40702937944668927e0,1.01025854873145238e0,2.23804549885692539e-1,1.39274186911206899e0,9.05838371200752914e-33,2.37576108005007334e-33,1.67759444894700662e-33,4.28237293981962628e-33,
167,1,4,48,47,47,0,46,46,1.39942900440431139e0,1.01226770557468848e0,2.29212485682485589e-1,1.38246927833168631e0,7.60446103456550809e-33,2.17588893775747820e-33,1.48733169469782373e-33,3.80430526481195538e-33,
168,1,4,48,47,47,0,46,46,1.29504550054963752e0,9.73126486831441317e-1,1.97800812250700259e-1,1.33080901411530172e0,5.36357243989681157e-33,1.89744824562876787e-33,1.23401621828111297e-33,4.23083632874369946e-33,
169,1,5,48,47,47,0,46,46,1.32355482734324070e0,1.01264712645413901e0,1.95603511181100725e-1,1.30702472042533580e0,7.87427519164562069e-33,2.51422330571265222e-33,1.70196514939965426e-33,4.69490680476895192e-33,
