realdata_balanced_report_date=2026-03-03
git_commit_sha=f0e577e8d0fb20da3870b300e3adefbb3955eb4d
focus_method=E2
input_jsonl=data/realdata/halueval_spans_train.jsonl
n0_requested=100
n1_requested=100
n0_selected=100
n1_selected=100
label_count_0=100
label_count_1=100
label_count_null=0
unitization_id=sentence_split_v2_min4
unit_count_min=4
unit_count_max=10
unit_count_mean=4.28
gate3_n_samples_valid=200
gate3_n_samples_missing=0
artifact_path_gate2=runs\realdata_E2_gate2
artifact_path_gate3=runs\realdata_E2_gate3
label_count_report_path=attestations\realdata_ab\2026-03-03_halueval_label_counts.txt
hf_provenance_path=data\realdata\hf_halueval_provenance.json
hf_provenance_sha256=4ad5bcf6efb426c28ea2823a11aa6c0696f1ea9dcbda42216b3ec6ac3b2da103
vec8_postproc_id=e8_softsnap_chunk48_k3_beta12_v1
e2_k=3
e2_beta=12.0
e2_roots_hash_sha256=32809837b7f82b99c1d28d4783f1107773bafca78c915af54fafa635623cd9c7
e2_root_verify_path=attestations/realdata_ab/2026-03-03_e8_roots_verify.txt
e2_root_verify_sha256_meta=e884399acdcf2ab62b78ca59b44c3bc4610fd75c9ebb2a73553615d31f58bee5
e2_root_verify_sha256_file=e884399acdcf2ab62b78ca59b44c3bc4610fd75c9ebb2a73553615d31f58bee5
e2_anchor_stats_csv=data\realdata\e2_anchor_stats.csv

===== Gate3 Missing Reasons =====
(none)

===== Label-wise Effect Stats (Gate2) =====
{"label0_rows": 100, "label1_rows": 100, "label_col": "sample_label", "metrics": {"h1b_closure_error": {"cliffs_delta_label1_vs_label0": 0.0172, "median_label0": 1.3803398312620092, "median_label1": 1.3812903720355847, "n0": 100, "n1": 100, "p_two_sided": 0.8345186928160553, "u_stat_min": 4914.0, "z": -0.20890974984928193}, "h2_loop_mean": {"cliffs_delta_label1_vs_label0": 0.0764, "median_label0": 1.1052068119063958, "median_label1": 1.1094964468774222, "n0": 100, "n1": 100, "p_two_sided": 0.35125753310248875, "u_stat_min": 4618.0, "z": -0.9321528604386088}, "h3_ratio_total_product": {"cliffs_delta_label1_vs_label0": -0.0784, "median_label0": 0.8068132748447857, "median_label1": 0.7967534165408068, "n0": 100, "n1": 100, "p_two_sided": 0.3387758795663443, "u_stat_min": 4608.0, "z": -0.9565867493098699}}, "missing_metrics": [], "n_rows": 200, "source": "runs/realdata_E2_gate2/samples.csv"}

===== Label-wise Effect Stats (Gate3) =====
{"label0_rows": 100, "label1_rows": 100, "label_col": "sample_label", "metrics": {"l3_kappa_max": {"cliffs_delta_label1_vs_label0": -0.1194, "median_label0": 1.3975591521452966, "median_label1": 1.393023298367957, "n0": 100, "n1": 100, "p_two_sided": 0.14498352237267031, "u_stat_min": 4403.0, "z": -1.4574814711707214}, "l3_kappa_mean": {"cliffs_delta_label1_vs_label0": -0.1718, "median_label0": 0.9953582906865555, "median_label1": 0.9825010506112425, "n0": 100, "n1": 100, "p_two_sided": 0.03593613137762095, "u_stat_min": 4141.0, "z": -2.0976493595977606}, "l4_tau_max": {"cliffs_delta_label1_vs_label0": -0.1344, "median_label0": 9.01661208403245e-33, "median_label1": 7.787829543716016e-33, "n0": 100, "n1": 100, "p_two_sided": 0.10085230378791063, "u_stat_min": 4328.0, "z": -1.6407356377051792}, "l4_tau_mean": {"cliffs_delta_label1_vs_label0": -0.1804, "median_label0": 2.3568115595521664e-33, "median_label1": 2.2337649726831313e-33, "n0": 100, "n1": 100, "p_two_sided": 0.027614836595287632, "u_stat_min": 4098.0, "z": -2.202715081744183}, "l4_tau_p90": {"cliffs_delta_label1_vs_label0": -0.1486, "median_label0": 4.9091817925085926e-33, "median_label1": 4.592342351265814e-33, "n0": 100, "n1": 100, "p_two_sided": 0.06964443954188569, "u_stat_min": 4257.0, "z": -1.8142162486911326}}, "missing_metrics": [], "n_rows": 200, "source": "runs/realdata_E2_gate3/samples.csv"}

===== Label-wise Effect Stats (E2 Anchor) =====
{"label0_rows": 100, "label1_rows": 100, "label_col": "label", "metrics": {"anchor_max": {"cliffs_delta_label1_vs_label0": 0.0498, "median_label0": 0.21166762625436703, "median_label1": 0.21235011467474116, "n0": 100, "n1": 100, "p_two_sided": 0.5437300445104136, "u_stat_min": 4751.0, "z": -0.6071821384508369}, "anchor_mean": {"cliffs_delta_label1_vs_label0": 0.1038, "median_label0": 0.17467564501594537, "median_label1": 0.175150452513622, "n0": 100, "n1": 100, "p_two_sided": 0.2051920722312335, "u_stat_min": 4481.0, "z": -1.2668971379748852}, "anchor_p90": {"cliffs_delta_label1_vs_label0": -0.013, "median_label0": 0.20219028586173016, "median_label1": 0.20195336817441503, "n0": 100, "n1": 100, "p_two_sided": 0.8747731200482236, "u_stat_min": 4935.0, "z": -0.15759858321963374}}, "missing_metrics": [], "n_rows": 200, "source": "data/realdata/e2_anchor_stats.csv"}

===== Focus Gate2 summary.csv =====
spec_version,method_id,composition_id,dataset_revision_id,code_git_commit,build_target_triple,rustc_version,n_samples_total,n_samples_h1b_present,n_samples_h2_present,n_samples_h3_total_present,h1b_mean,h1b_p90,h1b_max,h2_mean,h2_p90,h2_max,h3_total_mean,h3_total_p90,h3_total_max,h3_loop_mean,h3_loop_p90,h3_loop_max
v4.1.0-ssot.3,rotor_holonomy_telemetry_v1,strict_left_fold_time_reversed_normalize_once_v1,halueval-spans_train_main,unknown,unknown,unknown,200,200,200,200,1.36778537990163862e0,1.40734568929099368e0,1.41318979866381156e0,1.10533169345356885e0,1.15351560145814669e0,1.20495470889954115e0,7.70610707320301458e-1,9.08371118960071278e-1,9.83903225887277744e-1,8.01353052760320334e-33,9.35008615708033668e-33,1.04653988016312287e-32

===== Focus Gate3 summary.csv =====
run_id,n_samples_total,n_samples_valid,n_samples_missing,kappa_count_total,tau_count_total,kappa_global_mean,kappa_global_p90,kappa_global_max,tau_global_mean,tau_global_p90,tau_global_max
realdata_E2_e8softsnap,200,200,0,9200,9200,9.90389199704346468e-1,1.03895427526629036e0,1.09818259144538533e0,2.30423809038323088e-33,2.80500608867408734e-33,3.40572347706178735e-33

===== Focus Gate2 samples.csv =====
sample_id,n_ans_units,sample_label,answer_length,h1b_closure_error,h2_loop_max,h2_loop_mean,h2_loop_p90,h3_ratio_total_product,h3_ratio_triangle_loop_max,h3_ratio_triangle_loop_mean,h3_ratio_triangle_loop_p90,missing_even_rotor_steps,loops_considered,loops_used
304,48,0,4,1.40212862670262473e0,1.41098696211615393e0,1.08342722466885655e0,1.34342699502705121e0,8.63454113453675842e-1,1.99773111027016396e-32,7.84360308076772058e-33,1.45038642635795152e-32,0,46,46
306,48,0,4,1.40788913238472047e0,1.39825364678754060e0,1.12948302704478021e0,1.35815026224029411e0,8.83468190903754391e-1,4.25524765035265584e-32,8.75098964714277086e-33,1.54052388175207343e-32,0,46,46
311,48,0,4,1.35750540377360851e0,1.38613726363487366e0,1.03368698336925080e0,1.32384987299981605e0,8.82803826164783367e-1,2.10830240739457220e-32,6.06200490064985667e-33,1.26639386958541503e-32,0,46,46
312,48,0,4,1.35134880130145141e0,1.41376142889443401e0,1.11399997696973752e0,1.37887132008519298e0,7.47582134126139719e-1,2.90880974381585039e-32,7.11757340613652709e-33,1.30938860647473903e-32,0,46,46
313,48,0,4,1.36064958965249461e0,1.39222867233893344e0,1.05788341648634066e0,1.34073680742836809e0,5.35639936739276790e-1,2.91856269374703840e-32,7.85833416680877539e-33,1.58090673176567352e-32,0,46,46
316,48,0,4,1.40268420651688652e0,1.35333986409418383e0,1.06677120155043248e0,1.31204859329486623e0,8.82461877523705307e-1,2.76988632967747359e-32,9.22058221644599666e-33,1.64140366583730562e-32,0,46,46
318,48,0,5,1.37741366782881514e0,1.40387463626058828e0,1.15837632843708294e0,1.35676846716013677e0,8.81028760785991683e-1,2.26916642407149887e-32,8.23028718088271149e-33,1.57955903547692907e-32,0,46,46
319,48,0,4,1.37229173737043886e0,1.40602876230208218e0,1.12633857585729302e0,1.39139880730438659e0,6.59906501660793565e-1,2.09711368210233771e-32,8.28144423984605768e-33,1.48740683492760148e-32,0,46,46
331,48,0,5,1.40232262316695877e0,1.40806230627542628e0,1.15540197630697006e0,1.38387018406335338e0,9.02646580623532424e-1,2.60903597764187902e-32,8.49483054786903108e-33,1.45801588532203545e-32,0,46,46
336,48,0,4,1.40498897826948399e0,1.40218617740890461e0,1.07834567209693266e0,1.35491198766873899e0,6.24966280898635929e-1,3.48014468415616641e-32,9.35008615708033668e-33,1.77096863877967542e-32,0,46,46
342,48,0,4,1.40488239066350529e0,1.41208935240539080e0,1.10610091094759921e0,1.39020330621953470e0,9.25657823307839411e-1,1.85057178507913009e-32,7.24500932023541844e-33,1.38770265272910614e-32,0,46,46
344,48,0,4,1.37552556762507860e0,1.40934527528361708e0,1.06765952438562750e0,1.34940681673554552e0,6.10465388637647655e-1,1.65372191401291369e-32,7.67486768188496794e-33,1.20247803899282715e-32,0,46,46
349,48,0,4,1.41025026604760995e0,1.41299897496048077e0,1.09045602887886495e0,1.39602185097316656e0,8.93290828723854236e-1,2.91976032235585788e-32,8.03796739035573802e-33,1.70154244028448327e-32,0,46,46
355,48,0,4,1.39540731332244805e0,1.40501637290023451e0,1.13633100767696815e0,1.36911179640766911e0,6.94036750443004835e-1,2.41316391086287550e-32,8.35862667943608197e-33,1.62733850786264986e-32,0,46,46
357,48,0,4,1.36369238294972295e0,1.40057183985303024e0,1.06645213181525311e0,1.35655981088251987e0,7.39631642560873881e-1,2.04763236354824615e-32,6.49484998853132669e-33,1.17956374943427827e-32,0,46,46
359,48,0,4,1.36508393766415526e0,1.39575714291641817e0,1.09365490542210453e0,1.35240960598552040e0,8.86062942071221049e-1,3.01162551818271027e-32,7.65769270900217756e-33,1.36855758945591075e-32,0,46,46
361,48,0,4,1.33883340971931242e0,1.40436675378516185e0,1.08568894501383051e0,1.33076528035499031e0,8.66652757572106136e-1,2.92022167373807281e-32,8.58748631280578560e-33,1.81509953077300171e-32,0,46,46
364,48,0,4,1.37180435978050252e0,1.39425904842374560e0,1.04294949094231826e0,1.37835457748625645e0,5.77768903530169298e-1,1.77844319899726254e-32,6.11970221143004555e-33,1.14411579529270151e-32,0,46,46
375,48,0,4,1.38813165750602341e0,1.40394136696856342e0,1.06684378659436385e0,1.37216766937261059e0,7.82095780467192858e-1,2.43259883759263251e-32,7.86759764857327969e-33,1.43849325114290815e-32,0,46,46
377,48,0,4,1.39717985717149484e0,1.39575177339255330e0,1.10395104519141829e0,1.34430406608182840e0,8.33894712972169105e-1,2.02388086581523625e-32,7.66760136094415632e-33,1.35820587465092392e-32,0,46,46
378,48,0,4,1.38993677127103354e0,1.41152318949646061e0,1.12837288028797089e0,1.37221999763128166e0,8.60772067801055085e-1,1.88968044084778950e-32,8.77656651549223994e-33,1.51443688729514794e-32,0,46,46
388,48,0,4,1.36897356727794772e0,1.38522654026004011e0,1.06160138506368762e0,1.35726138540367658e0,7.56573656207522816e-1,2.15420814968744687e-32,7.21795923258555627e-33,1.40263643599177543e-32,0,46,46
392,48,0,4,1.38177823958975510e0,1.40997548153656127e0,1.11796290664981157e0,1.37353970675317560e0,8.00576463199874189e-1,2.28657182683144344e-32,6.56230830370438992e-33,1.15528258900113720e-32,0,46,46
396,48,0,4,1.38269435050365663e0,1.39965154870446562e0,1.07200978139199266e0,1.36699118325039559e0,9.00989557611902026e-1,7.57561313890894992e-32,9.82969548756256308e-33,2.02651236054163732e-32,0,46,46
399,48,0,4,1.28139822149627358e0,1.40232469054203190e0,1.04301244456949194e0,1.36724802759491393e0,4.85019867153622719e-1,1.84797188332677831e-32,7.54314541476861662e-33,1.34299168790817340e-32,0,46,46
400,48,0,4,1.40320102801701574e0,1.40334881684208845e0,1.13694072641642663e0,1.36286713780202939e0,8.81757640233629014e-1,2.10780849359037538e-32,8.36949674625429044e-33,1.55947737930811006e-32,0,46,46
402,48,0,4,1.39267543416528849e0,1.38466716593394623e0,1.16538675547532256e0,1.36898541099304838e0,6.93561802329450305e-1,2.30105828157295174e-32,8.64509671252690788e-33,1.65595264802419351e-32,0,46,46
413,48,0,4,1.38384500313268388e0,1.39216163629603185e0,1.06664013114064393e0,1.36237286941024283e0,8.65289843027416516e-1,3.12383917581462832e-32,9.09226929456215967e-33,1.86649633341682840e-32,0,46,46

===== Focus Gate3 samples.csv =====
sample_id,sample_label,answer_length,steps_total,rotors_total,rotors_valid,missing_even_rotor_steps,kappa_count,tau_count,l3_kappa_max,l3_kappa_mean,l3_kappa_std,l3_kappa_ratio,l4_tau_max,l4_tau_mean,l4_tau_std,l4_tau_p90,missing_reason
0,1,4,48,47,47,0,46,46,1.38350148447882559e0,9.49913121812130945e-1,2.08498133138129121e-1,1.45645054553993991e0,8.11815224954583731e-33,2.16413848308775843e-33,1.73477340976483587e-33,4.35879182756658593e-33,
1,1,4,48,47,47,0,46,46,1.38137706916142866e0,1.05632248749233248e0,2.00279290576712676e-1,1.30772286448313979e0,7.58602928314461325e-33,2.96659259593668478e-33,1.97342402831165302e-33,5.91875511571231765e-33,
2,1,4,48,47,47,0,46,46,1.39261623773151588e0,9.86653951253852135e-1,2.28755481523929105e-1,1.41145356582392623e0,9.34787784857231873e-33,2.23419769175423747e-33,1.99645947228326521e-33,4.99823050609735851e-33,
3,1,4,48,47,47,0,46,46,1.36707832005724428e0,9.96765031722492090e-1,2.32023943738956823e-1,1.37151512798840902e0,1.16782472772775251e-32,2.75584815311782083e-33,2.36901705271892682e-33,5.89495208979213148e-33,
4,1,4,48,47,47,0,46,46,1.41183387989211662e0,9.81885516613954623e-1,2.30853882071997085e-1,1.43788033941150761e0,1.21254476185763013e-32,2.40522884609271960e-33,2.45489189813332594e-33,5.76205473924999598e-33,
5,1,5,48,47,47,0,46,46,1.40930791234337405e0,1.03156277998296453e0,2.40048941571030711e-1,1.36618724491654087e0,7.46523548365411635e-33,2.38120568598898195e-33,1.91131777971368490e-33,5.72616501409172030e-33,
6,1,4,48,47,47,0,46,46,1.34134370212094045e0,9.75021802422375572e-1,2.24067496942760819e-1,1.37570636757912790e0,6.89415387940175421e-33,2.08358431736941864e-33,1.57225606488291801e-33,4.52357262566484940e-33,
7,1,6,48,47,47,0,46,46,1.40571167529088759e0,9.65320553816064075e-1,2.26901729320078460e-1,1.45621231178999366e0,6.63048168030468122e-33,2.20541269972124260e-33,1.65913178001863056e-33,4.70190687362810206e-33,
8,1,4,48,47,47,0,46,46,1.39641039282724755e0,1.02915110973617607e0,2.02174985618596231e-1,1.35685651953017739e0,6.51178912288402861e-33,2.28709892045357202e-33,1.49742901017418284e-33,4.42043034321988837e-33,
9,1,4,48,47,47,0,46,46,1.41387782069763324e0,9.97402836193958864e-1,2.08861538113800954e-1,1.41755945480656820e0,1.15378061917389835e-32,2.32580196536407974e-33,1.93344101376045891e-33,4.76092844498288912e-33,
10,0,4,48,47,47,0,46,46,1.38958855879204957e0,1.02110497178659743e0,2.16688137007684717e-1,1.36086748883489150e0,7.85574058446903438e-33,3.06518499620750397e-33,1.64079232238152706e-33,5.99796653722644265e-33,
11,1,4,48,47,47,0,46,46,1.38615128757411910e0,9.00467098881198136e-1,2.23971854728126030e-1,1.53936916662071077e0,5.86266052529107740e-33,1.60600596677891948e-33,1.36057310204575956e-33,3.89325198360279945e-33,
12,1,4,48,47,47,0,46,46,1.39655972015422192e0,1.03391470089373572e0,2.30899303577372927e-1,1.35074945635941623e0,8.98265763124358812e-33,2.86015409361509573e-33,2.01955294952788721e-33,5.93051373264038137e-33,
13,1,4,48,47,47,0,46,46,1.37571747205986106e0,9.74499559169011431e-1,2.22035345727925659e-1,1.41171687469308016e0,1.13620406744387626e-32,2.72579840051297415e-33,2.35060563971258058e-33,7.09745728041539831e-33,
14,1,5,48,47,47,0,46,46,1.41283955463772171e0,9.77510999212005571e-1,2.28877476874687319e-1,1.44534389462281720e0,7.28374209462303085e-33,2.41986192566449491e-33,1.81458389604662064e-33,5.27147209016790277e-33,
15,1,4,48,47,47,0,46,46,1.35787784585925464e0,1.00021098785185680e0,2.01050760822196584e-1,1.35759141056384047e0,8.34636547787936505e-33,2.30721459578438875e-33,1.85914483904796581e-33,4.48867513712481480e-33,
16,1,9,48,47,47,0,46,46,1.38699295963986979e0,9.96137395182594032e-1,2.11394927710098324e-1,1.39237113910941090e0,1.06251847497729538e-32,2.50689782206826067e-33,2.11151822072171169e-33,4.46785511179083866e-33,
17,1,4,48,47,47,0,46,46,1.39507389745460531e0,9.79260669504166126e-1,2.30855054730009251e-1,1.42461955319923139e0,9.53584527274056620e-33,2.12478700994418577e-33,1.64021412838829982e-33,4.07588560215418326e-33,
18,1,4,48,47,47,0,46,46,1.39144972490392482e0,9.74258953085686330e-1,2.24987189332255005e-1,1.42821343390985134e0,8.28241904437211477e-33,2.18156047088298012e-33,1.85595248029772813e-33,5.84884846666891210e-33,
19,1,4,48,47,47,0,46,46,1.35293795629769820e0,9.41599721935605261e-1,1.90063215579741096e-1,1.43685042038513244e0,7.68767290212777134e-33,1.54713379173892531e-33,1.52011144988041737e-33,3.36306169741545426e-33,
20,1,5,48,47,47,0,46,46,1.41258202082403095e0,9.90622210853618346e-1,2.44309953531485186e-1,1.42595431976717957e0,5.62106723250931702e-33,1.95539197057879662e-33,1.35170067967868486e-33,4.33108542571769982e-33,
21,1,6,48,47,47,0,46,46,1.36821510164499216e0,1.00402516003564801e0,2.27248213786745534e-1,1.36272989572931968e0,1.26359324431260155e-32,2.23333225361202475e-33,2.44819067859828888e-33,4.87740983324479769e-33,
22,1,4,48,47,47,0,46,46,1.30621736995545912e0,1.00475618896467456e0,2.02387021686578072e-1,1.30003416182130471e0,1.65779615648161851e-32,2.81719136067113632e-33,2.87155450672769567e-33,5.18930503504541735e-33,
23,0,4,48,47,47,0,46,46,1.38743118489896355e0,9.24493794722416551e-1,2.15792703909284123e-1,1.50074688745265838e0,5.31323740445261043e-33,1.86426349010038794e-33,1.05146865028097909e-33,3.27180044641770640e-33,
24,1,4,48,47,47,0,46,46,1.39414366971020520e0,9.68544681850340927e-1,2.22327941864321532e-1,1.43942111895837921e0,9.65870794228850758e-33,2.57214138346260738e-33,2.00188838573812921e-33,5.46335464520834471e-33,
25,1,4,48,47,47,0,46,46,1.41090926172300413e0,1.00994037573186168e0,2.23586533214826799e-1,1.39702233480919813e0,1.16759620427911270e-32,2.49733635437360007e-33,2.29565800066605130e-33,4.77716496070361923e-33,
26,1,4,48,47,47,0,46,46,1.36936810591536351e0,9.91138047422385537e-1,2.12265158940608434e-1,1.38161188492019482e0,5.46064145730985302e-33,1.89282663739624682e-33,1.42219507293559860e-33,4.05537322573233366e-33,
27,0,4,48,47,47,0,46,46,1.39802276680690407e0,9.55413464362875664e-1,2.23989564909371552e-1,1.46326466912331576e0,7.11533879946106254e-33,2.27014758426922552e-33,1.73884778823602795e-33,4.78879941604087871e-33,
28,1,4,48,47,47,0,46,46,1.39675982974288071e0,9.74223770583182880e-1,2.21564870501237188e-1,1.43371561228357458e0,1.34147775310984335e-32,2.22940785244611049e-33,2.31745779091537135e-33,5.07917590805275839e-33,
29,1,4,48,47,47,0,46,46,1.35677740634999733e0,9.68447202115486627e-1,2.58271308975943359e-1,1.40098231827841313e0,4.59571918837728754e-33,1.90331012031895393e-33,1.15882384216970864e-33,3.83471827417664639e-33,
30,1,4,48,47,47,0,46,46,1.39873464854883212e0,1.04905394864966994e0,1.94663219618037037e-1,1.33332956836897387e0,1.45155567262984981e-32,2.75681821890743514e-33,2.45798356574086928e-33,4.95236945495780549e-33,
31,1,4,48,47,47,0,46,46,1.38099624945716415e0,9.81026183798495377e-1,2.03618949563505430e-1,1.40770580058322214e0,5.31620846642432198e-33,2.17756902089998381e-33,1.16723960477621450e-33,3.79731988963219599e-33,
32,1,4,48,47,47,0,46,46,1.40258870894509968e0,1.06422387506880334e0,1.86063078392735809e-1,1.31794516342195456e0,1.12686650051747043e-32,3.17202415831143879e-33,2.17306370389846945e-33,5.52535560184414060e-33,
33,1,4,48,47,47,0,46,46,1.40226616641246937e0,9.76219057977314120e-1,2.19955529040034015e-1,1.43642572325714202e0,9.07687938093375268e-33,2.08024399324011821e-33,1.70146474956317914e-33,3.86025291843934284e-33,
34,0,4,48,47,47,0,46,46,1.41304429931650533e0,9.42230628172202933e-1,2.18603508495208876e-1,1.49967986294142852e0,7.58056470378123225e-33,2.09254002622720832e-33,1.76773823589671132e-33,4.56902899221114863e-33,
35,1,4,48,47,47,0,46,46,1.39193941093592044e0,9.79008904440798688e-1,2.15316937389067986e-1,1.42178421934883636e0,6.95102723483041217e-33,2.30419014087383383e-33,1.68495052169561337e-33,4.95876487891024595e-33,
36,1,4,48,47,47,0,46,46,1.38592119684684145e0,9.77265238177007833e-1,1.94023888445958664e-1,1.41816279010613444e0,6.67090693102946243e-33,2.50614580480417350e-33,1.88185474969720665e-33,5.64084253723900396e-33,
37,1,4,48,47,47,0,46,46,1.41390312688664244e0,9.70347327263023973e-1,2.51663998929551547e-1,1.45711034303017928e0,5.55372541112036404e-33,1.98879285323133213e-33,1.39499327138421563e-33,4.27415623430737576e-33,
38,1,5,48,47,47,0,46,46,1.40789016678247081e0,9.12643498485175564e-1,2.37942011341178150e-1,1.54265073834341204e0,6.50457059531614374e-33,1.66146027547082757e-33,1.46736799865231157e-33,3.66725856844409504e-33,
39,1,5,48,47,47,0,46,46,1.40792763754036732e0,9.98212527741487721e-1,2.23889197911357835e-1,1.41044877559880288e0,8.90279454504872738e-33,2.39842187754619580e-33,1.65116913223912031e-33,4.49132881562179543e-33,
40,1,4,48,47,47,0,46,46,1.40822735527272469e0,9.59139166806553978e-1,2.51742494174334475e-1,1.46822004981967957e0,7.14786376387560558e-33,2.03636369268799547e-33,1.37629287943162952e-33,3.76264060223102661e-33,
41,1,4,48,47,47,0,46,46,1.35777058918352367e0,9.95226244384932568e-1,2.21210503155047034e-1,1.36428334445968114e0,8.99726314855255914e-33,1.99070785024605652e-33,1.81390152052545473e-33,4.28732177103658743e-33,
42,1,4,48,47,47,0,46,46,1.40190959407641746e0,1.00961263241266375e0,2.38900068658285086e-1,1.38856185934033394e0,1.24102110791452456e-32,2.84271766247694181e-33,2.44555938954164699e-33,6.25520014968787340e-33,
43,1,4,48,47,47,0,46,46,1.41378946869283806e0,1.05019533422377420e0,2.00285863650585122e-1,1.34621572065715323e0,9.01195095046607541e-33,2.37568516375288559e-33,1.82862248918729297e-33,5.16837829686490563e-33,
44,1,4,48,47,47,0,46,46,1.35129379076961276e0,9.48086171449287973e-1,2.04766476030220773e-1,1.42528583525689778e0,6.43904579015868113e-33,1.70946459224887319e-33,1.21377072834395855e-33,3.12012913382753684e-33,
45,0,7,48,47,47,0,46,46,1.39082244450749015e0,1.00043513113651095e0,1.93568932703054669e-1,1.39021751757906853e0,1.40717018143715051e-32,2.56268553797145858e-33,2.29971570505864911e-33,5.00069402772010973e-33,
46,0,4,48,47,47,0,46,46,1.41359148368108056e0,9.66284663034293168e-1,2.03066938286244947e-1,1.46291412640470786e0,7.93695559248227256e-33,2.38624272504354493e-33,2.07237575242934560e-33,6.31235253866203239e-33,
47,0,4,48,47,47,0,46,46,1.34524224561926009e0,1.00185045747840529e0,2.10035519206138194e-1,1.34275752990635988e0,5.86960769690443233e-33,2.22325585411405574e-33,1.54090478705292761e-33,4.91809203968782554e-33,
48,1,4,48,47,47,0,46,46,1.40761897830712734e0,1.05691276434826342e0,2.16378159096659473e-1,1.33182134400195662e0,1.49750310194120313e-32,3.12821082415963719e-33,2.73988862615362802e-33,5.40280713524939990e-33,
49,1,4,48,47,47,0,46,46,1.37205053090857709e0,1.03183717196473679e0,2.07836271468757161e-1,1.32971612981923770e0,1.33311249449901094e-32,2.88093853584304574e-33,2.51129746104483141e-33,5.44869916938946579e-33,
50,0,4,48,47,47,0,46,46,1.41007518452243374e0,1.00211257514929097e0,2.22965560117383693e-1,1.40710257459084986e0,4.89969555309745742e-33,1.91276425760966714e-33,1.25588666634097033e-33,3.91935971313456246e-33,
51,0,4,48,47,47,0,46,46,1.40063482200413980e0,1.04058381759708385e0,2.20539115733463076e-1,1.34600865237217104e0,9.03572803285859695e-33,2.49442376312491664e-33,2.02009144888084607e-33,4.57358476750455563e-33,
52,1,4,48,47,47,0,46,46,1.40784662496344426e0,9.95122922179366376e-1,2.28752942624576350e-1,1.41474645351369599e0,9.32571390258756450e-33,2.24693735515781627e-33,1.73009115542769508e-33,3.50110412943260797e-33,
53,1,4,48,47,47,0,46,46,1.40944147646708839e0,9.51265042362126945e-1,2.55839633940821209e-1,1.48164960731369244e0,6.63528945219954848e-33,2.20749123634662525e-33,1.55453639930460261e-33,4.40481022734936317e-33,
54,1,6,48,47,47,0,46,46,1.39374867726387963e0,9.95267667744828555e-1,2.33839555523833009e-1,1.40037572045514858e0,1.38399766129938993e-32,2.24982022088004710e-33,2.31450442895379031e-33,4.26869018557605417e-33,
55,1,4,48,47,47,0,46,46,1.36290652425104319e0,9.38243144763814207e-1,2.11502608501515282e-1,1.45261548870056534e0,6.95420106957763235e-33,1.79726456592802804e-33,1.38870703555956574e-33,3.94340738881651214e-33,
56,0,4,48,47,47,0,46,46,1.37684232531552486e0,1.02266635610143464e0,2.07708739460251146e-1,1.34632602031053894e0,1.66042713324395039e-32,2.90575500216279620e-33,2.66239255626550731e-33,5.48209422921235772e-33,
57,1,4,48,47,47,0,46,46,1.33872612482917530e0,9.75379692624717687e-1,1.96582125134630664e-1,1.37251793834942704e0,1.43096012998267803e-32,2.97679601181454168e-33,2.89969743206609331e-33,6.88947835062135856e-33,
58,1,4,48,47,47,0,46,46,1.37120226606657858e0,9.10584770136442567e-1,2.24170252447225521e-1,1.50584801221869413e0,6.91162466419085183e-33,1.77141836584541198e-33,1.47924725066617597e-33,3.73572104691322696e-33,
59,0,7,48,47,47,0,46,46,1.38319321239950321e0,9.86727865694316697e-1,2.40479784304708843e-1,1.40179806458208356e0,1.41957402365576058e-32,2.57511412694330887e-33,2.27891722213406330e-33,4.60295669791175690e-33,
60,1,6,48,47,47,0,46,46,1.40942606821040917e0,9.91225177984967010e-1,2.96192628868126639e-1,1.42190301408161424e0,9.65683849875068184e-33,2.04346198566584224e-33,1.99704471809685156e-33,4.39727090045678083e-33,
61,1,4,48,47,47,0,46,46,1.36027392845720208e0,1.04600682597224925e0,2.15247295597867566e-1,1.30044460005588003e0,1.00101571285029808e-32,2.75746680533853325e-33,2.09829682362209455e-33,5.67947001629099154e-33,
62,1,6,48,47,47,0,46,46,1.39104468833200845e0,9.91444423752060988e-1,1.81502095199352204e-1,1.40304857741565048e0,6.63053457755047233e-33,2.15433236207589936e-33,1.74121546051298246e-33,5.14738681465960184e-33,
63,1,4,48,47,47,0,46,46,1.38814599583120324e0,9.59793916098767186e-1,2.26148693084427976e-1,1.44629588971926415e0,6.54394913303684116e-33,2.82687783041971877e-33,1.60085367287934406e-33,4.90416762033611778e-33,
64,1,4,48,47,47,0,46,46,1.39343035900439816e0,1.03691284990152033e0,1.96338130623022827e-1,1.34382591472054536e0,9.96873643839702249e-33,2.71808753601623465e-33,2.08629059540075688e-33,5.70063350638059582e-33,
65,1,4,48,47,47,0,46,46,1.36191023348554219e0,9.51608837286601394e-1,2.02071962061306037e-1,1.43116602129175896e0,7.73247843051280162e-33,2.40480809275294502e-33,1.83826583436411708e-33,6.17092886784193156e-33,
66,0,4,48,47,47,0,46,46,1.40468421361157847e0,1.03895427526629036e0,2.13532299990917412e-1,1.35201735731011774e0,1.16432715448947550e-32,2.69223845779043588e-33,2.27279355995070978e-33,5.38260332609463772e-33,
67,0,4,48,47,47,0,46,46,1.40617962412914399e0,9.84294859017029067e-1,2.42404813527577229e-1,1.42861624364616935e0,1.05087595189169404e-32,2.47833087392944062e-33,2.01186406906939702e-33,4.93054052486303767e-33,
